CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-09,SX,Swan,1993,"5,000",1.00,"5,000",1.11,"5,571",2.00,"11,142","11,326",49.5%,"22,469","11,750",51.3%,"22,892",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1994,"4,000",1.00,"4,000",1.11,"4,457",2.00,"8,914","6,143",40.2%,"15,057","6,380",41.7%,"15,294",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1995,"2,500",1.00,"2,500",1.11,"2,786",2.00,"5,571","5,541",49.3%,"11,112","5,674",50.5%,"11,245",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1996,"2,300",1.00,"2,300",1.11,"2,563",2.00,"5,125","7,224",57.2%,"12,349","7,512",59.4%,"12,637",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1997,"1,200",1.00,"1,200",1.11,"1,337",2.00,"2,674","4,697",59.9%,"7,371","5,160",65.9%,"7,835",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1998,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,1999,"6,853",1.00,"6,853",1.11,"7,636",2.00,"15,271","3,330",17.3%,"18,601","3,923",20.4%,"19,194",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2000,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2001,"7,953",1.00,"7,953",1.11,"8,862",2.00,"17,723","7,366",28.8%,"25,089","7,863",30.7%,"25,586",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2002,"3,619",1.00,"3,619",1.11,"4,032",2.00,"8,065","5,274",38.5%,"13,339","5,641",41.2%,"13,706",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2003,"6,834",1.00,"6,834",1.11,"7,615",2.00,"15,230","5,214",25.0%,"20,444","5,599",26.9%,"20,830",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2004,"6,189",1.00,"6,189",1.11,"6,896",2.00,"13,793","4,480",24.1%,"18,273","4,795",25.8%,"18,587",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2005,"3,633",1.00,"3,633",1.11,"4,048",2.00,"8,096","1,262",12.6%,"9,358","1,937",19.3%,"10,033",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2006,"9,448",1.00,"9,448",1.11,"10,528",2.00,"21,055","13,384",38.3%,"34,440","13,898",39.8%,"34,954",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2007,"3,329",1.00,"3,329",1.11,"3,709",2.00,"7,417","2,058",21.0%,"9,476","2,368",24.2%,"9,785",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2008,"6,602",1.00,"6,602",1.11,"7,357",2.00,"14,713","3,156",17.6%,"17,869","3,257",18.1%,"17,970",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2009,"8,027",1.00,"8,027",1.11,"8,944",2.00,"17,889","2,223",10.9%,"20,112","2,474",12.1%,"20,362",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2010,"2,086",1.00,"2,086",1.11,"2,324",2.00,"4,649",827,14.9%,"5,476",901,16.2%,"5,550",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2011,"2,876",1.00,"2,876",1.11,"3,205",2.00,"6,409","1,610",19.7%,"8,019","1,781",21.7%,"8,190",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2012,"4,490",1.00,"4,490",1.11,"5,003",2.00,"10,006","2,609",20.4%,"12,615","2,796",21.8%,"12,801",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2013,"1,700",1.00,"1,700",1.11,"1,894",2.00,"3,788",529,12.1%,"4,317",581,13.3%,"4,370",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2014,"2,209",1.00,"2,209",1.11,"2,461",2.00,"4,922","1,036",17.1%,"5,958","1,135",18.7%,"6,057",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2015,"7,527",1.00,"7,527",1.11,"8,386",2.00,"16,773","1,703",8.9%,"18,476","2,260",11.9%,"19,033",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2016,"6,064",1.00,"6,064",1.11,"6,757",2.00,"13,514","3,231",17.8%,"16,745","4,626",25.5%,"18,140",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2017,"2,752",1.00,"2,752",1.11,"3,066",2.00,"6,132",183,2.9%,"6,315",255,4.0%,"6,387",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2018,"2,055",1.00,"2,055",1.11,"2,290",2.00,"4,579",368,7.4%,"4,947",388,7.8%,"4,968",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Swan,2019,"1,226",1.00,"1,226",1.11,"1,366",2.00,"2,732",273,8.8%,"3,005",363,11.7%,"3,095",2.00,5.00,4.49,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-10,SX,Stephens,1960,750,2.74,"2,052",2.30,"4,725",2.00,"9,450","4,366",28.9%,"13,816","5,680",37.5%,"15,130",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1961,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1962,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1963,200,2.74,547,2.30,"1,260",2.00,"2,520",587,17.8%,"3,107",787,23.8%,"3,307",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
